timestamp,x,y,orientation,speed,angular_speed,speed_cmd,steering_angle
1723044360.0322282,,,,2.709065847921955,1.510064293667813,,
1723044360.0368998,,,,2.709065847921955,1.510064293667813,,
1723044360.0403366,,,,2.7000245330427988,1.4695770232646874,,
1723044360.045533,,,,2.7000245330427988,1.4695770232646874,,
1723044360.0503998,,,,2.692702876253658,1.4440035831967921,,
1723044360.053,,,,2.692702876253658,1.4440035831967921,,
1723044360.0570877,,,,2.692702876253658,1.4440035831967921,,
1723044360.0609276,,,,2.6867737985858113,1.4173938270880573,,
1723044360.061411,3.0942857971475823,3.114644767537729,2.5604540989850544,,,,
1723044360.07222,,,,2.681972431490389,1.4028969780569769,,
1723044360.080451,,,,2.6780842844165167,1.3851982005430425,,
1723044360.0862687,,,,2.6780842844165167,1.3851982005430425,,
1723044360.08803,,,,,,3.0510432720184326,0.15277239680290222
1723044360.0909479,3.023916290711256,3.1620646638966896,2.6147731693153893,,,,
1723044360.092029,,,,2.6749356629160945,1.3777308523235159,,
1723044360.0934064,,,,2.6749356629160945,1.3777308523235159,,
1723044360.0962641,,,,2.6749356629160945,1.3777308523235159,,
1723044360.105305,,,,2.6928195797289107,1.3290319011747287,,
1723044360.113471,2.9529683567234346,3.1969868661366436,2.6502979254366443,,,,
1723044360.1138232,,,,2.7098531162972774,1.307823026905896,,
1723044360.1162746,,,,2.7098531162972774,1.307823026905896,,
1723044360.1202688,,,,2.7260767082018185,1.293828274243526,,
1723044360.1242926,,,,2.7260767082018185,1.293828274243526,,
1723044360.1293979,,,,2.7415288683112986,1.2107883225336147,,
1723044360.1322591,,,,2.7415288683112986,1.2107883225336147,,
1723044360.1363363,,,,2.7415288683112986,1.2107883225336147,,
1723044360.1402545,,,,2.756246278207573,1.1637596735916584,,
1723044360.1403966,2.8894470071601797,3.228566050709226,2.6841885779632153,,,,
1723044360.1443355,,,,2.756246278207573,1.1637596735916584,,
1723044360.149361,,,,2.770263875263279,1.1302378881352992,,
1723044360.1522772,,,,2.770263875263279,1.1302378881352992,,
1723044360.1565127,,,,2.770263875263279,1.1302378881352992,,
1723044360.159603,2.807260845100481,3.2651537500668617,2.7300876888434487,,,,
1723044360.1602707,,,,2.7836149355789868,1.115856591074931,,
1723044360.1643221,,,,2.7836149355789868,1.115856591074931,,
1723044360.1694634,,,,2.7963311529766823,1.1037648320578368,,
1723044360.172299,,,,2.7963311529766823,1.1037648320578368,,
1723044360.1763659,,,,2.7963311529766823,1.1037648320578368,,
1723044360.1830666,,,,2.8084427142371178,1.1033324381181515,,
1723044360.1840448,,,,,,3.0260767936706543,0.10957180708646774
1723044360.1843927,,,,2.8084427142371178,1.1033324381181515,,
1723044360.189164,,,,2.8187912147141825,1.1019172311743533,,
1723044360.1899316,2.75786664642858,3.283631142627811,2.7516698974591165,,,,
1723044360.1930125,,,,2.8187912147141825,1.1019172311743533,,
1723044360.1962893,,,,2.8187912147141825,1.1019172311743533,,
1723044360.2002301,,,,2.8286476439935626,1.1081075134566256,,
1723044360.202699,2.6883452417856235,3.301977452203521,2.7777344681128913,,,,
1723044360.204333,,,,2.8286476439935626,1.1081075134566256,,
1723044360.2095041,,,,2.838035400060708,1.108895933314564,,
1723044360.2136111,,,,2.838035400060708,1.108895933314564,,
1723044360.2176147,,,,2.838035400060708,1.108895933314564,,
1723044360.2208338,,,,2.846976768326861,1.0298793155820456,,
1723044360.224245,,,,2.846976768326861,1.0298793155820456,,
1723044360.2293444,,,,2.855492974531958,0.9825074682030474,,
1723044360.2341,,,,2.855492974531958,0.9825074682030474,,
1723044360.2363586,,,,2.855492974531958,0.9825074682030474,,
1723044360.2404017,,,,2.8636042351320032,0.946262131256088,,
1723044360.2443368,,,,2.8636042351320032,0.946262131256088,,
1723044360.2448568,2.6414778031601105,3.3240849435745368,2.805285144445637,,,,
1723044360.24924,,,,2.8713298052905163,0.9279923282587058,,
1723044360.2522619,,,,2.8713298052905163,0.9279923282587058,,
1723044360.2565513,,,,2.8713298052905163,0.9279923282587058,,
1723044360.2602346,,,,2.878688024587992,0.9115056771070681,,
1723044360.2669275,,,,2.878688024587992,0.9115056771070681,,
1723044360.2684572,,,,,,3.138035297393799,0.07867562770843506
1723044360.2697668,,,,2.8856963605578727,0.906596277996774,,
1723044360.272253,,,,2.8856963605578727,0.906596277996774,,
1723044360.2778518,,,,2.8856963605578727,0.906596277996774,,
1723044360.279934,2.5137438245108576,3.358673109934819,2.8425939964982176,,,,
1723044360.2805533,,,,2.897695077004421,0.8927607718911728,,
1723044360.2861338,,,,2.897695077004421,0.8927607718911728,,
1723044360.2898593,,,,2.9091232544839363,0.8902481253675911,,
1723044360.2956076,,,,2.9091232544839363,0.8902481253675911,,
1723044360.2971575,,,,2.9091232544839363,0.8902481253675911,,
1723044360.303147,,,,2.9200080221243003,0.8852687223267557,,
1723044360.304849,,,,2.9200080221243003,0.8852687223267557,,
1723044360.3112137,,,,2.930375219063365,0.8023612145689466,,
1723044360.3114874,2.445060551566698,3.375501833049773,2.860386002461538,,,,
1723044360.312769,,,,2.930375219063365,0.8023612145689466,,
1723044360.3164148,,,,2.930375219063365,0.8023612145689466,,
1723044360.3204052,,,,2.9402494557879773,0.7514685038540069,,
1723044360.3259997,,,,2.9402494557879773,0.7514685038540069,,
1723044360.3294425,,,,2.949654172556334,0.7125412334816109,,
1723044360.3328984,,,,2.949654172556334,0.7125412334816109,,
1723044360.3376386,,,,2.949654172556334,0.7125412334816109,,
1723044360.3413777,,,,2.9586116950423555,0.6919073083477179,,
1723044360.3419638,2.3427339257098145,3.4156233412190056,2.900212409687629,,,,
1723044360.3472078,,,,2.9586116950423555,0.6919073083477179,,
1723044360.3493593,,,,2.9671432873341668,0.6737499130850453,,
1723044360.353331,,,,,,3.209123373031616,0.053461797535419464
1723044360.354004,,,,2.9671432873341668,0.6737499130850453,,
1723044360.3562841,,,,2.9671432873341668,0.6737499130850453,,
1723044360.3602293,,,,2.9786494404090806,0.6640904610359339,,
1723044360.3642485,2.251766489315124,3.4349373110167543,2.9216226154838014,,,,
1723044360.3654952,,,,2.9786494404090806,0.6640904610359339,,
1723044360.3690844,,,,2.9896084759052823,0.6539072092438638,,
1723044360.372249,,,,2.9896084759052823,0.6539072092438638,,
1723044360.376258,,,,2.9896084759052823,0.6539072092438638,,
1723044360.38324,,,,3.0000464092636396,0.566741016443289,,
1723044360.3862827,,,,3.0000464092636396,0.566741016443289,,
1723044360.389356,,,,3.009988018890807,0.5120082537177508,,
1723044360.3900867,2.2113245798651153,3.43918526611264,2.926263387438364,,,,
1723044360.3959756,,,,3.009988018890807,0.5120082537177508,,
1723044360.3974774,,,,3.009988018890807,0.5120082537177508,,
1723044360.402525,,,,3.0194569049802027,0.46994980223140015,,
1723044360.4041934,,,,3.0194569049802027,0.46994980223140015,,
1723044360.410126,,,,3.0284755455360473,0.44655667676177696,,
1723044360.4122248,,,,3.0284755455360473,0.44655667676177696,,
1723044360.4174137,,,,3.0284755455360473,0.44655667676177696,,
1723044360.4204102,,,,3.0370653497334614,0.42622206310533506,,
1723044360.424293,,,,3.0370653497334614,0.42622206310533506,,
1723044360.427311,2.1279127253219894,3.44868166124196,2.9354153777239236,,,,
1723044360.4298322,,,,3.045246708741289,0.4178328553216609,,
1723044360.4333653,,,,3.045246708741289,0.4178328553216609,,
1723044360.4362516,,,,3.045246708741289,0.4178328553216609,,
1723044360.4380636,,,,,,3.300046443939209,0.03423196077346802
1723044360.440282,,,,3.053039044128294,0.40782129200469003,,
1723044360.442923,2.03863439681543,3.46292714742676,2.9506863769099083,,,,
1723044360.4469242,,,,3.053039044128294,0.40782129200469003,,
1723044360.4497285,,,,3.064784245989303,0.40373394735901125,,
1723044360.4522576,,,,3.064784245989303,0.40373394735901125,,
1723044360.4563236,,,,3.064784245989303,0.40373394735901125,,
1723044360.4631705,,,,3.0759709635018213,0.39708429064166106,,
1723044360.4644227,,,,3.0759709635018213,0.39708429064166106,,
1723044360.4703097,1.9746243606317215,3.476897794480367,2.9629661687339968,,,,
1723044360.4708867,,,,3.086625752596619,0.3981638247665899,,
1723044360.472653,,,,3.086625752596619,0.3981638247665899,,
1723044360.4800813,,,,3.0967739064699593,0.3949509123025261,,
1723044360.4863417,,,,3.0967739064699593,0.3949509123025261,,
1723044360.4886723,1.8686210827314866,3.4903105163683072,2.990102084183279,,,,
1723044360.4891114,,,,3.1064395156266222,0.39827421391022766,,
1723044360.4924133,,,,3.1064395156266222,0.39827421391022766,,
1723044360.4963493,,,,3.1064395156266222,0.39827421391022766,,
1723044360.5004134,,,,3.115645525067886,0.39649460938883974,,
1723044360.507686,,,,3.115645525067886,0.39649460938883974,,
1723044360.5105264,,,,3.1244137887602172,0.4006970309797285,,
1723044360.5122795,,,,3.1244137887602172,0.4006970309797285,,
1723044360.5157702,1.8040944371059404,3.499795636004537,2.996021097142099,,,,
1723044360.5246594,,,,3.1327651215139785,0.3994276084061105,,
1723044360.529213,,,,3.140719348395298,0.40389119370344856,,
1723044360.5341845,1.7410924462442663,3.5103603115625064,3.0077815195438453,,,,
1723044360.5349941,,,,3.140719348395298,0.40389119370344856,,
1723044360.5368834,,,,3.140719348395298,0.40389119370344856,,
1723044360.5402539,,,,3.1482953517884114,0.40272317032358096,,
1723044360.5443127,,,,3.1482953517884114,0.40272317032358096,,
1723044360.5492532,,,,3.1555111162201817,0.40718259844403126,,
1723044360.551744,1.6795478013554197,3.517124997000743,3.0145680169620817,,,,
1723044360.5522792,,,,3.1555111162201817,0.40718259844403126,,
1723044360.5639317,,,,3.1623837710532214,0.4059476548149484,,
1723044360.5651698,,,,3.1623837710532214,0.4059476548149484,,
1723044360.5673034,1.6292861473860172,3.5221222696809065,3.0174097757490723,,,,
1723044360.5692391,,,,3.1689296311489503,0.41030034689390016,,
1723044360.572368,,,,3.1689296311489503,0.41030034689390016,,
1723044360.5762339,,,,3.1689296311489503,0.41030034689390016,,
1723044360.5852993,,,,3.1751642355971272,0.40893935027066863,,
1723044360.5919614,,,,3.1811023846037934,0.4131550678375107,,
1723044360.5935419,,,,3.1811023846037934,0.4131550678375107,,
1723044360.603204,,,,3.1867581746251923,0.4116561033874907,,
1723044360.604394,,,,3.1867581746251923,0.4116561033874907,,
1723044360.6143193,,,,3.192145031831074,0.41573472763032865,,
1723044360.617452,,,,3.192145031831074,0.41573472763032865,,
1723044360.6202536,,,,3.1972757439768156,0.4141045380562138,,
1723044360.621949,,,,,,3.3866257667541504,0.02823815681040287
1723044360.6302228,,,,3.2021624907600272,0.4180569372920497,,
1723044360.6322823,,,,3.2021624907600272,0.4180569372920497,,
1723044360.632652,1.5639165945065474,3.531493353281872,3.027002700902148,,,,
1723044360.6379304,,,,3.2021624907600272,0.4180569372920497,,
1723044360.6406276,,,,3.2109337195335477,0.4137579832177906,,
1723044360.6442661,,,,3.2109337195335477,0.4137579832177906,,
1723044360.6491861,,,,3.2192878763788872,0.41596638396645447,,
1723044360.6498551,1.3594587145799133,3.5596959799921915,3.051847776865326,,,,
1723044360.652247,,,,3.2192878763788872,0.41596638396645447,,
1723044360.6563559,,,,3.2192878763788872,0.41596638396645447,,
1723044360.660256,,,,3.227244793066231,0.41336069350319216,,
1723044360.6697514,,,,3.234823358365092,0.32852547376273916,,
1723044360.6723483,,,,3.234823358365092,0.32852547376273916,,
1723044360.676364,,,,3.234823358365092,0.32852547376273916,,
1723044360.682331,,,,3.2420415628839914,0.2730331253970701,,
1723044360.686235,1.3236901560626193,3.5641903052288586,3.06117916255558,,,,
1723044360.6892931,,,,3.2489165417780175,0.22915801507672023,,
1723044360.702624,,,,3.2554646154256326,0.2030313426577966,,
1723044360.704167,,,,3.2554646154256326,0.2030313426577966,,
1723044360.707704,1.2232323689535423,3.571883554322054,3.0623180318684766,,,,
1723044360.7123222,,,,3.2617013281713034,0.1801591636248803,,
1723044360.7163155,,,,3.2617013281713034,0.1801591636248803,,
1723044360.7202463,,,,3.267641485225918,0.16900924474933468,,
1723044360.7243094,,,,3.267641485225918,0.16900924474933468,,
1723044360.729373,,,,3.273299187812585,0.15678046347686178,,
1723044360.7322571,,,,3.273299187812585,0.15678046347686178,,
1723044360.738784,1.1510023732045278,3.574982973027433,3.0706466364823934,,,,
1723044360.7427027,,,,3.2786878666412567,0.1531616709440566,,
1723044360.744234,,,,3.2786878666412567,0.1531616709440566,,
1723044360.7492194,,,,3.2838203137916246,0.14623560342488437,,
1723044360.7522428,,,,3.2838203137916246,0.14623560342488437,,
1723044360.7563424,,,,3.2838203137916246,0.14623560342488437,,
1723044360.7647407,,,,3.2887087130799926,0.14632637935993548,,
1723044360.7692885,,,,3.293364668982199,0.14197607678435242,,
1723044360.7722921,,,,3.293364668982199,0.14197607678435242,,
1723044360.7764447,,,,3.293364668982199,0.14197607678435242,,
1723044360.7766643,1.0266526701995629,3.5858139513848326,3.0938140918134542,,,,
1723044360.7802784,,,,3.297799234181255,0.14383717632449672,,
1723044360.7844312,,,,3.297799234181255,0.14383717632449672,,
1723044360.789966,,,,3.3020229358050965,0.1406889599624218,,
1723044360.7923975,,,,3.3020229358050965,0.1406889599624218,,
1723044360.7963576,,,,3.3020229358050965,0.1406889599624218,,
1723044360.801057,,,,3.306045800416724,0.14335208299233926,,
1723044360.8042808,,,,3.306045800416724,0.14335208299233926,,
1723044360.811419,0.8877178721254966,3.5904375370947212,3.1027007035676113,,,,
1723044360.8138669,,,,,,3.434518814086914,0.0654369667172432
1723044360.8167367,,,,3.309877377816069,0.1407272747703212,,
1723044360.8239026,,,,3.3158040781107476,0.1431144506961049,,
1723044360.8256292,,,,3.3158040781107476,0.1431144506961049,,
1723044360.8291466,,,,3.3214489638064144,0.14038756942325914,,
1723044360.8322475,,,,3.3214489638064144,0.14038756942325914,,
1723044360.8333528,0.8018568342779543,3.596303043594387,3.106440847554054,,,,
1723044360.836364,,,,3.3214489638064144,0.14038756942325914,,
1723044360.8403192,,,,3.3268254351872524,0.14326854277869058,,
1723044360.8442743,,,,3.3268254351872524,0.14326854277869058,,
1723044360.8542736,,,,3.331946255353931,0.23025953230311497,,
1723044360.8562245,,,,3.331946255353931,0.23025953230311497,,
1723044360.860248,,,,3.3368235805216844,0.3779506492048972,,
1723044360.8642442,,,,3.3368235805216844,0.3779506492048972,,
1723044360.869215,,,,3.341468988877711,0.4797514105465122,,
1723044360.8695576,0.6995252454843435,3.600272760819642,3.1033233967445013,,,,
1723044360.8761907,,,,3.341468988877711,0.4797514105465122,,
1723044360.8802202,,,,3.3458935080664087,0.5575948216880214,,
1723044360.8854377,,,,3.3458935080664087,0.5575948216880214,,
1723044360.8875692,0.5681631749455605,3.607699631815828,3.1149786711752045,,,,
1723044360.8894641,,,,3.350107641367684,0.6087574200828711,,
1723044360.8922217,,,,3.350107641367684,0.6087574200828711,,
1723044360.9000778,,,,3.3541213926304834,0.6499701542041689,,
1723044360.901519,,,,3.3541213926304834,0.6499701542041689,,
1723044360.9042203,,,,3.3541213926304834,0.6499701542041689,,
1723044360.9142175,,,,,,3.5,0.1379762440919876
1723044360.9155385,0.5041781592266743,3.604984804490446,3.1268631881964573,,,,
1723044360.9164515,,,,3.3579442900207366,0.6747021537618151,,
1723044360.920747,,,,3.3646990390302505,0.6938103499582872,,
1723044360.9243226,,,,3.3646990390302505,0.6938103499582872,,
1723044360.9291706,,,,3.371132599724362,0.7030516466952897,,
1723044360.9319298,0.4654824729652514,3.603983551009584,3.1306759583121138,,,,
1723044360.9322655,,,,3.371132599724362,0.7030516466952897,,
1723044360.949486,0.38957418104839586,3.6014137884167434,3.1413142743499165,,,,
1723044360.9549882,,,,3.3772602446074687,0.714356449207823,,
1723044360.9566247,,,,3.3772602446074687,0.714356449207823,,
1723044360.964298,,,,3.3830965199763834,0.8073130382709288,,
1723044360.9691422,,,,3.3886552804515064,0.9595872552718765,,
1723044360.9722927,,,,3.3886552804515064,0.9595872552718765,,
1723044360.97633,,,,3.3886552804515064,0.9595872552718765,,
1723044360.9802496,,,,3.3939497218660373,1.0653797294627334,,
1723044360.984319,,,,3.3939497218660373,1.0653797294627334,,
1723044360.9847112,0.3721096847960025,3.600703687096215,-3.140472284104778,,,,
1723044360.9900951,,,,3.398992412591307,1.146484432206536,,
1723044360.9926598,,,,3.398992412591307,1.146484432206536,,
1723044360.996253,,,,3.398992412591307,1.146484432206536,,
1723044361.0006733,,,,3.4037953233725906,1.2004779243486687,,
1723044361.0043185,,,,3.4037953233725906,1.2004779243486687,,
1723044361.0093575,,,,3.408369855746224,1.2439732965541188,,
1723044361.0115058,0.25248492160081215,3.603385698289415,-3.0941683757234575,,,,
1723044361.0129843,,,,3.408369855746224,1.2439732965541188,,
1723044361.0162678,,,,3.408369855746224,1.2439732965541188,,
1723044361.0202725,,,,3.4127268691054913,1.2707342173646161,,
1723044361.0243726,,,,3.4127268691054913,1.2707342173646161,,
1723044361.029486,,,,3.4168767064795253,1.294571105833712,,
1723044361.0322497,,,,3.4168767064795253,1.294571105833712,,
1723044361.0362935,,,,3.4168767064795253,1.294571105833712,,
1723044361.0416517,,,,3.420829219086424,1.3071896952503774,,
1723044361.0437129,,,,,,3.5,0.15346422791481018
1723044361.0442626,,,,3.420829219086424,1.3071896952503774,,
1723044361.0467079,0.1472701294833021,3.5972355731948817,-3.0683284665170745,,,,
1723044361.0502803,,,,3.4245937897188647,1.320891863909022,,
1723044361.0528884,,,,3.4245937897188647,1.320891863909022,,
1723044361.0562696,,,,3.4245937897188647,1.320891863909022,,
1723044361.0602314,,,,3.4281793550177326,1.3262788658239106,,
1723044361.0643134,,,,3.4281793550177326,1.3262788658239106,,
1723044361.0691764,,,,3.4315944266866394,1.3348458593258758,,
1723044361.0712016,0.006451651338916263,3.5853318289484157,-3.005495782069729,,,,
1723044361.073344,,,,3.4315944266866394,1.3348458593258758,,
1723044361.076309,,,,3.4315944266866394,1.3348458593258758,,
1723044361.0802314,,,,3.4348471116976897,1.3366056265005972,,
1723044361.085398,,,,3.4348471116976897,1.3366056265005972,,
1723044361.0899165,,,,3.4379451315364644,1.342625544667519,,
1723044361.0922315,,,,3.4379451315364644,1.342625544667519,,
1723044361.0967252,,,,3.4379451315364644,1.342625544667519,,
1723044361.1002727,,,,3.4408958405319057,1.3426078035532698,,
1723044361.102316,-0.055811759100107154,3.5726622007344107,-2.9922136873432312,,,,
1723044361.1043146,,,,3.4408958405319057,1.3426078035532698,,
1723044361.109137,,,,3.4437062433146135,1.3473954530025714,,
1723044361.1122143,,,,3.4437062433146135,1.3473954530025714,,
1723044361.1177645,,,,3.4437062433146135,1.3473954530025714,,
1723044361.120201,,,,3.4463830114450036,1.3465287826635377,,
1723044361.1206107,-0.1090982855104944,3.5614856682055454,-2.975503168138365,,,,
1723044361.1243439,,,,3.4463830114450036,1.3465287826635377,,
1723044361.1295264,,,,3.4489324992507937,1.3507349577748464,,
1723044361.13225,,,,3.4489324992507937,1.3507349577748464,,
1723044361.1349664,,,,,,3.5,0.13773465156555176
1723044361.1362772,,,,3.4489324992507937,1.3507349577748464,,
1723044361.1402707,,,,3.4513607589114184,1.349471278127342,,
1723044361.144759,,,,3.4513607589114184,1.349471278127342,,
1723044361.1482143,-0.20522284938002017,3.5463263534413074,-2.9275384954837085,,,,
1723044361.151342,,,,3.4536735548251802,1.3534062785783196,,
1723044361.1527843,,,,3.4536735548251802,1.3534062785783196,,
1723044361.159854,,,,3.455876377293243,1.3519556944562043,,
1723044361.1612005,,,,3.455876377293243,1.3519556944562043,,
1723044361.167885,,,,3.455876377293243,1.3519556944562043,,
1723044361.1702142,,,,3.4579744555529492,1.3557592786174093,,
1723044361.1776555,-0.29652846733718624,3.521644958135187,-2.888471248327955,,,,
1723044361.1800435,,,,3.4599727701914067,1.3542126350334758,,
1723044361.1814902,,,,3.4599727701914067,1.3542126350334758,,
1723044361.189663,,,,3.461876064968805,1.3579420291156143,,
1723044361.1961327,,,,3.461876064968805,1.3579420291156143,,
1723044361.2025573,-0.41198543228945506,3.492284287046784,-2.8567424532639594,,,,
1723044361.2037427,,,,3.4636888580795384,1.3563338026437675,,
1723044361.2051566,,,,3.4636888580795384,1.3563338026437675,,
1723044361.2142074,,,,3.4654154528778562,1.3600083815869164,,
1723044361.2199335,,,,3.4670599480935143,1.3583482011889854,,
1723044361.2212913,,,,3.4670599480935143,1.3583482011889854,,
1723044361.2269857,,,,3.4670599480935143,1.3583482011889854,,
1723044361.2292662,,,,3.4686262475616676,1.361971535775692,,
1723044361.2313368,-0.48863472905870553,3.4724386176445883,-2.817155555229695,,,,
1723044361.2349725,,,,3.4686262475616676,1.361971535775692,,
1723044361.2363598,,,,3.4686262475616676,1.361971535775692,,
1723044361.2442327,,,,3.4701180694901104,1.3602594399964192,,
1723044361.2560833,,,,3.4715389552858555,1.3638297136580535,,
1723044361.2577193,-0.5980051525142873,3.437151999114861,-2.769240600409105,,,,
1723044361.2608898,,,,3.4728922779620133,1.362063138350718,,
1723044361.2670207,,,,3.4728922779620133,1.362063138350718,,
1723044361.2692013,,,,3.4741812501449196,1.365577724472025,,
1723044361.2750702,,,,3.4741812501449196,1.365577724472025,,
1723044361.2764654,,,,3.4741812501449196,1.365577724472025,,
1723044361.2780356,,,,,,3.5,0.10205241292715073
1723044361.2812028,,,,3.4754089317005286,1.3637544015044694,,
1723044361.2842488,,,,3.4754089317005286,1.3637544015044694,,
1723044361.2921128,,,,3.4765782369981686,1.3672116071653493,,
1723044361.2953317,-0.6548945170758163,3.416364971271702,-2.7511471930905587,,,,
1723044361.3040006,,,,3.4776919418289056,1.3653305254158978,,
1723044361.3054507,,,,3.4776919418289056,1.3653305254158978,,
1723044361.3143592,,,,3.4787526899949412,1.277353849408211,,
1723044361.317207,-0.7695008663858072,3.3658757097046568,-2.7066485999030117,,,,
1723044361.3199139,,,,3.479762999585682,1.218043384302997,,
1723044361.3211813,,,,3.479762999585682,1.218043384302997,,
1723044361.332197,,,,3.4807252689553825,1.1705878186611731,,
1723044361.3395305,,,,3.481641782416554,1.141027182010265,,
1723044361.340837,,,,3.481641782416554,1.141027182010265,,
1723044361.343218,-0.8618693051428168,3.323720110957631,-2.6655984034976323,,,,
1723044361.34619,,,,3.481641782416554,1.141027182010265,,
1723044361.3675332,,,,3.482514715662647,1.1153611902336489,,
1723044361.3696644,,,,3.483346140932888,1.1017155650778958,,
1723044361.3723705,,,,3.483346140932888,1.1017155650778958,,
1723044361.3794358,,,,3.484138031931529,1.0876359672974754,,
1723044361.3805912,,,,3.484138031931529,1.0876359672974754,,
1723044361.3827646,-0.925352040562862,3.290302906077722,-2.63370189521902,,,,
1723044361.38699,,,,3.484138031931529,1.0876359672974754,,
1723044361.3897884,,,,3.484892268513185,1.082393098468374,,
1723044361.3925302,,,,,,3.5,0.0851651057600975
1723044361.394985,,,,3.484892268513185,1.082393098468374,,
1723044361.3962386,,,,3.484892268513185,1.082393098468374,,
1723044361.4073524,-1.0198105941111566,3.2364070026527476,-2.6028807748799356,,,,
1723044361.4121618,,,,3.485610641145383,1.0743794847646075,,
1723044361.420827,,,,3.48629485515892,1.0734916206666971,,
1723044361.4252608,-1.0512390270518375,3.22209430775501,-2.5895555139665936,,,,
1723044361.4334025,,,,3.4869465347961133,1.0685836149701362,,
1723044361.437829,-1.1124719136270507,3.182467500682505,-2.5654741690277842,,,,
1723044361.439436,,,,3.4875672270665583,0.9783208988335841,,
1723044361.4407501,,,,3.4875672270665583,0.9783208988335841,,
1723044361.4518313,-1.136271249751412,3.1639286795609243,-2.559220891923014,,,,
1723044361.4587638,,,,3.4881584054195436,0.9174057751652289,,
1723044361.4610016,,,,3.4887214732418443,0.8688319729803725,,
1723044361.468083,,,,3.4887214732418443,0.8688319729803725,,
1723044361.479375,-1.1637225854001323,3.1449798100193234,-2.5447852036213487,,,,
1723044361.4858932,,,,3.4897685603593485,0.8122995049296773,,
1723044361.4906173,,,,,,3.5,0.1006624773144722
1723044361.4957285,-1.2095577685707666,3.108188260470799,-2.532316165164652,,,,
1723044361.5057352,,,,3.4902550653142614,0.7982885251644334,,
1723044361.5138452,-1.2735005994015491,3.0680265639625204,-2.5106662944477924,,,,
1723044361.5160317,,,,3.490718436958568,0.7839567670737332,,
1723044361.5175042,,,,3.490718436958568,0.7839567670737332,,
1723044361.5228431,,,,3.4911597752811883,0.7785372002354093,,
1723044361.5243678,,,,3.4911597752811883,0.7785372002354093,,
1723044361.5291295,,,,3.491580127966568,0.8620552335968674,,
1723044361.5429316,,,,3.4919804928817575,0.918691652766618,,
1723044361.544152,,,,3.4919804928817575,0.918691652766618,,
1723044361.547945,-1.296778187995139,3.053560097399445,-2.5133616430723786,,,,
1723044361.5522122,,,,3.49236182044523,0.9647120837994874,,
1723044361.5563018,,,,3.49236182044523,0.9647120837994874,,
1723044361.560253,,,,3.492725015883059,0.993684076636227,,
1723044361.5639994,,,,,,2.9752395153045654,0.11248058080673218
1723044361.5643091,,,,3.492725015883059,0.993684076636227,,
1723044361.5690618,-1.4160090630178466,2.9667471279764754,-2.4795222554710126,,,,
1723044361.569651,,,,3.397625015883059,1.190415936064289,,
1723044361.572276,,,,3.397625015883059,1.190415936064289,,
1723044361.5763395,,,,3.397625015883059,1.190415936064289,,
1723044361.5802488,,,,3.3172872936730293,1.2939971742753762,,
1723044361.5842655,,,,3.3172872936730293,1.2939971742753762,,
1723044361.5893166,,,,3.2522298062273474,1.3420876138541076,,
1723044361.5917673,-1.5023943372725963,2.901394005326506,-2.4392407228972255,,,,
1723044361.5922282,,,,3.2522298062273474,1.3420876138541076,,
1723044361.5962963,,,,3.2522298062273474,1.3420876138541076,,
1723044361.600228,,,,3.199546252893834,1.3405856587414084,,
1723044361.6042671,,,,3.199546252893834,1.3405856587414084,,
1723044361.6091228,,,,3.156883111404355,1.3210206883662623,,
1723044361.6116457,-1.5402608706563017,2.872223027309991,-2.418691270050616,,,,
1723044361.6122806,,,,3.156883111404355,1.3210206883662623,,
1723044361.6162992,,,,3.156883111404355,1.3210206883662623,,
1723044361.620242,,,,3.122334499426175,1.279924535344181,,
1723044361.62439,,,,3.122334499426175,1.279924535344181,,
1723044361.6253672,-1.6032294169856638,2.8082619376262103,-2.3880231778041305,,,,
1723044361.6291897,,,,3.094357033446245,1.2397470607082464,,
1723044361.632264,,,,3.094357033446245,1.2397470607082464,,
1723044361.6348066,,,,,,2.9353342056274414,0.13772378861904144
1723044361.6362333,,,,3.094357033446245,1.2397470607082464,,
1723044361.6402354,,,,3.0641108915951083,1.2066970226942417,,
1723044361.644272,,,,3.0641108915951083,1.2066970226942417,,
1723044361.648763,-1.6171229127308446,2.7859190187143485,-2.3749579476773075,,,,
1723044361.649319,,,,3.039617565924058,1.1744635544850206,,
1723044361.6522713,,,,3.039617565924058,1.1744635544850206,,
1723044361.6562464,,,,3.039617565924058,1.1744635544850206,,
1723044361.660225,,,,3.0197828707956416,1.2321234500944358,,
1723044361.6618993,-1.6696395605646477,2.747871688130103,-2.3523520075363447,,,,
1723044361.6643019,,,,3.0197828707956416,1.2321234500944358,,
1723044361.6691654,,,,3.00372073468065,1.255029553440344,,
1723044361.6722758,,,,3.00372073468065,1.255029553440344,,
1723044361.6764154,,,,3.00372073468065,1.255029553440344,,
1723044361.6802447,,,,2.99071361685473,1.2678380541758187,,
1723044361.684032,-1.7090008811000066,2.7037836064834133,-2.3230245518212103,,,,
1723044361.6870046,,,,2.99071361685473,1.2678380541758187,,
1723044361.6893036,,,,2.9801804528392997,1.2642493459944046,,
1723044361.6949806,,,,2.9801804528392997,1.2642493459944046,,
1723044361.6962903,,,,2.9801804528392997,1.2642493459944046,,
1723044361.700869,-1.7594833911487542,2.656091706010181,-2.306725180939208,,,,
1723044361.7013776,,,,2.971650696619604,1.262081161581709,,
1723044361.7054634,,,,2.971650696619604,1.262081161581709,,
